batter,game_year,plate_appearances,total_run_value,mean_run_value,run_value_spread,total_neutral_value,runs_per_600_pa,neutral_runs_per_600_pa,context_bonus_per_600_pa,standard_error_per_600_pa,minimum_plate_appearances,runs_per_600_shrunk,shrinkage_factor,player,chase_rate,chases,cost_per_chase,cost_per_chase_se,runs_saved_shrunk,xchase_plus,runs_saved_vs_anchor_shrunk
605141,2024,515,34.89161698936385,0.0677507126007065,0.5291079449271907,24.19287361593847,40.6504275604239,28.185872173908898,12.464555386515002,13.989169059941526,300,21.54042276147306,0.4998202769916524,Mookie Betts,21.217887725975263,223.0,0.0713653273957455,0.0122443734217179,16.983173366321193,147.12483394326858,16.983173366321193
663656,2024,341,27.55460747991631,0.08080530052761381,0.5263059914991185,31.322366182342922,48.48318031656829,55.11266776951834,-6.629487452950052,17.10064041671192,300,20.893261019047788,0.5989149622574191,Kyle Tucker,17.41007194244604,121.0,0.1200489023690817,0.0170453819194692,13.44325951505914,137.30229672857985,13.443259515059134
595777,2024,667,37.50860532711497,0.05623479059537477,0.511533737303615,25.19885514705479,33.74087435722486,22.66763581444209,11.073238542782772,11.883999245071736,300,20.616187716859923,0.41899511899824005,Jurickson Profar,22.12121212121212,292.0,0.0817828425686254,0.011834100763725,13.916116481787755,138.61437813735785,13.916116481787755
592885,2024,314,22.699149076713653,0.07229028368380144,0.4766767059689622,22.433481147065656,43.374170210280866,42.866524484838834,0.5076457254420319,16.140253662679573,300,19.993312020290052,0.5708566421272928,Christian Yelich,25.073746312684364,170.0,0.1041428629360957,0.0111594056096506,6.032495196637351,116.73894084887856,6.032495196637355
683002,2024,717,35.04611317747856,0.04887881893651124,0.4854367309244163,47.62139822273928,29.327291361906745,39.85054244580693,-10.523251083900185,10.877380154610224,300,19.192185182046686,0.3766211089600474,Gunnar Henderson,23.31081081081081,345.0,0.1054633896759262,0.0115052236238446,8.044852115785078,122.3228198804312,8.04485211578508
542303,2024,689,36.667587534479686,0.05321855955657429,0.5467596147130961,38.83928874519806,31.931135733944576,33.82231240510716,-1.8911766711625866,12.497929434387636,300,18.83557420869443,0.4436998405612987,Marcell Ozuna,26.529338327091136,425.0,0.1050791828308375,0.0097837364622813,5.489137852161953,115.23123530540008,5.489137852161954
547180,2024,625,32.38871255945072,0.051821940095121144,0.5389109815146939,28.419284598441106,31.093164057072688,27.282513214503464,3.810650842569224,12.933863556352652,300,17.882353249976696,0.46068438773411824,Bryce Harper,33.261339092872575,462.0,0.1135685632985675,0.0071715657511863,-5.15179664714449,85.70481757033602,-5.151796647144491
673548,2024,582,28.186714404921556,0.04843078076447003,0.5146582973406373,29.6217148645893,29.058468458682018,30.537850375865258,-1.4793819171832396,12.79996366831741,300,16.92266096415306,0.45551766287486156,Seiya Suzuki,20.846394984326015,266.0,0.1288642801299351,0.0109006691769948,6.205863538042659,117.22000255174892,6.2058635380426574
607043,2024,663,29.97278841228437,0.0452078256595541,0.5212528345264973,7.202335869435851,27.12469539573246,6.517951013064119,20.60674438266834,12.14626957987177,300,16.50866560422201,0.4296592611726879,Brandon Nimmo,24.35614422369389,331.0,0.103957595604995,0.0088477088358627,7.582916129975253,121.04104196094788,7.582916129975251
661388,2024,677,30.330130283594695,0.04480078328448256,0.5262781590268908,24.567242186835347,26.880469970689536,21.773035911523205,5.10743405916633,12.135907647046535,300,16.37960548934284,0.4292410270234347,William Contreras,25.771715721464467,359.0,0.1302867376854178,0.0086692955214346,0.1012643078861472,100.28098775126314,0.1012643078861448
668804,2024,690,27.806682687305322,0.040299540126529455,0.4897269720506841,24.89405362030773,24.179724075917672,21.64700314809368,2.5327209278239913,11.186152320279122,300,15.695345914161884,0.389852457218608,Bryan Reynolds,30.3314121037464,421.0,0.1129180169055386,0.0091689040963483,-2.2714237664259875,93.69726343252864,-2.271423766425986
682985,2024,586,24.475796440706585,0.041767570717929324,0.49724724219886285,25.240766253755837,25.060542430757593,25.843787973128844,-0.783245542371251,12.324656545607775,300,15.169269910755267,0.4368190436971244,Riley Greene,23.164763458401303,284.0,0.1330922895043053,0.0112968095765696,2.338940156125861,106.49008074540724,2.3389401561258616
807799,2024,421,19.373346376235496,0.0460174498247874,0.48619832012307423,11.349778654937364,27.61046989487244,16.175456515350163,11.435013379522278,14.217513733472252,300,14.814158443679068,0.5079152029600441,Masataka Yoshida,25.718015665796344,197.0,0.0987081941221738,0.0107380048906159,2.2523080788605774,106.24969444261043,2.252308078860581
596019,2024,688,26.60593684695683,0.03867141983569307,0.5177084009013828,30.383920237464817,23.20285190141584,26.4976048582542,-3.2947529568383587,11.842468647995972,300,14.528954005868176,0.4172916421109541,Francisco Lindor,26.59984579799537,345.0,0.0867302978853772,0.0100877003579347,7.30828345614359,120.27899243872032,7.30828345614359
663993,2024,564,21.934432940712284,0.03889083854736221,0.48649952679386754,13.074757263789001,23.334503128417325,13.909316238073405,9.42518689034392,12.29119533262224,300,14.225168120658994,0.43548187453069526,Nathaniel Lowe,23.53923205342237,282.0,0.1082625786356293,0.0111544295907273,8.725604926139917,124.21176975171986,8.725604926139921
646240,2024,598,24.106558386874493,0.04031197054661286,0.5261021105793762,22.643371592034008,24.18718232796772,22.719101931806698,1.468080396161021,12.908349108594107,300,14.17920763656362,0.4597033287818849,Rafael Devers,30.466237942122188,379.0,0.0761164518430782,0.0127999297138449,8.124891684006897,122.544913318447,8.124891684006903
694192,2024,571,23.805342204507603,0.041690616820503686,0.5392698272564196,13.25791465841966,25.01437009230221,13.931258835467244,11.083111256834968,13.5406439333502,300,14.087651185080789,0.483532451382483,Jackson Chourio,32.095238095238095,337.0,0.112842835276124,0.0090046926028342,-5.640266401380028,84.34941386820417,-5.6402664013800266
686469,2024,556,22.83088032881266,0.041062734404339316,0.5313983954597506,5.107820172670537,24.63764064260359,5.512036157558134,19.125604485045457,13.521787088359796,300,13.908548495116145,0.4828364489829145,Vinnie Pasquantino,30.92224231464738,342.0,0.0973268377098239,0.0078624768804141,-1.2120745987080932,96.63674079284596,-1.212074598708092
642715,2024,689,27.176805964489237,0.03944384029679134,0.584913481214001,16.109633709377494,23.666304178074807,14.02870860032873,9.637595577746076,13.370057364735187,300,13.525912321507283,0.47720323813609894,Willy Adames,28.11361981063365,386.0,0.1303281831305575,0.0079567168687467,-3.502809651083576,90.28041935498722,-3.5028096510835725
672515,2024,348,16.51820342076525,0.04746610178380819,0.5156421454133175,2.7598193100263533,28.479661070284912,4.758309155217851,23.72135191506706,16.58479222764812,300,13.255895707572442,0.58411439568946,Gabriel Moreno,21.823204419889503,158.0,0.0965252093180171,0.0141774463492358,12.202840138698017,133.86038655842577,12.20284013869802
680757,2024,543,18.589860051207584,0.03423546970756461,0.44992946029975,17.182874619763055,20.541281824538764,18.986601789793433,1.5546800347453313,11.584992747448096,300,13.171054912178938,0.4066420298461086,Steven Kwan,19.23444976076555,201.0,0.0932589383592898,0.0122208011761895,14.098420529549292,139.12023459849394,14.098420529549292
664983,2024,492,17.844532050484375,0.03626937408635036,0.4790224409513058,7.950139330480158,21.761624451810214,9.695291866439216,12.066332585370997,12.957599679901968,300,12.832080802859526,0.46159560497760366,Jake Mccarthy,31.13983548766158,265.0,0.1034732245064951,0.0078980098600725,-1.8281424780827689,94.92727838042748,-1.82814247808277
606192,2024,649,23.704301048571747,0.036524346762052,0.5566938532435342,28.789313234614763,21.9146080572312,26.615697905653093,-4.701089848421894,13.111287121940865,300,12.80007758797495,0.4674613682884974,Teoscar Hernández,29.034690799396685,385.0,0.1158696971473976,0.0085854304785826,-3.418747468374912,90.51367472579504,-3.41874746837491
621439,2024,387,17.6161114768442,0.045519667898822225,0.5441416038735727,16.290229249397992,27.311800739293336,25.256169378911615,2.055631360381721,16.596163329842067,300,12.761910264477663,0.5844473582008503,Byron Buxton,33.33333333333333,244.0,0.0796470574339052,0.013024361980753,2.378613368578621,106.60016579891906,2.378613368578625
668715,2024,660,22.712928781234467,0.03441352845641586,0.5400532154865196,7.455798760017387,20.648117073849516,6.77799887274308,13.870118201106436,12.61292574141873,300,12.47631261565384,0.448225895774676,Spencer Steer,24.88653555219365,329.0,0.1225023400432448,0.0098106327332338,2.063602095929386,105.726073920231,2.063602095929388
680776,2024,737,21.296206990105752,0.028895803243020015,0.4574692311004017,33.99059561744818,17.33748194581201,27.672126689917107,-10.334644744105098,10.110657425494319,300,12.220156194789292,0.342965750245333,Jarren Duran,28.25464949928469,395.0,0.1309893656522298,0.0072925352687906,-7.037152198986921,80.4733413680861,-7.037152198986921
671218,2024,513,18.071585733930775,0.03522726263924127,0.5074805920714438,11.988081590718664,21.136357583544765,14.021148059320076,7.115209524224689,13.443489295623069,300,12.152092640691306,0.4799368204635809,Heliot Ramos,29.980657640232103,310.0,0.121709347196767,0.0098071041681455,-3.734281034592886,89.63813358923473,-3.73428103459288
664774,2024,401,13.403891368029816,0.033426163012543184,0.4275259875046202,11.991173311622019,20.05569780752591,17.941905204421975,2.113792603103935,12.809777398538987,300,12.01410507439008,0.4558978588239345,Lamonte Wade,20.09512485136742,169.0,0.1566625271880634,0.0124623599367623,2.398036749916957,106.654061711093,2.3980367499169577
608385,2024,507,17.51682280487593,0.03454994636070203,0.5016608749685958,7.26074929723781,20.72996781642122,8.592602718624628,12.137365097796591,13.367724978693323,300,11.992399348651357,0.4771161883206931,Jesse Winker,19.31106471816284,185.0,0.101899055002312,0.0124960390946878,13.753083275467787,138.16199432136835,13.753083275467787
680977,2024,652,19.091933863865854,0.02928210715316849,0.4845521279666657,18.061265553329175,17.569264291901096,16.620796521468566,0.9484677704325293,11.385915533813785,300,11.53390793395798,0.39830528226387524,Brendan Donovan,23.61344537815126,281.0,0.0973645706814939,0.0088774123475879,7.317215854810848,120.3037780188254,7.31721585481085
669364,2024,303,11.16986393751396,0.03686423741753782,0.439880418361833,14.99924699627768,22.11854245052269,29.701479200549862,-7.582936750027173,15.162281854635971,300,11.479566085294891,0.5399983726351316,Xavier Edwards,,,,,,,
664023,2024,659,19.99409612586609,0.030340054819220166,0.52480882236772,17.034622654760476,18.204032891532098,15.50951986776371,2.694513023768387,12.266189513392021,300,11.344728490857623,0.4344808323549133,Ian Happ,23.34834834834835,311.0,0.1257894664799052,0.0094985661563169,3.375652415775828,109.36674531386991,3.375652415775829
681807,2024,393,15.890475108443471,0.04043377890189179,0.5705157025086559,11.22480813792691,24.260267341135073,17.137111660957114,7.123155680177959,17.267226163080526,300,11.076275041200038,0.6035633740772369,David Fry,28.439153439153444,215.0,0.0985522120450366,0.009241548131521,2.092174996249004,105.80535787699196,2.092174996249001
664761,2024,603,19.19841060944503,0.03183816021466838,0.5608705247215189,9.044971977497553,19.102896128801028,8.99997211691299,10.102924011888039,13.704248072211463,300,10.93443953538207,0.48953304206355136,Alec Bohm,27.431906614785994,282.0,0.0894494384713114,0.0099278445002048,3.0663590845155437,108.50851955352375,3.066359084515541
670623,2024,642,18.054337932455127,0.0281220217016435,0.49759375760547453,8.032026655058823,16.8732130209861,7.506566967344695,9.366646053641404,11.783075482128343,300,10.875939340128978,0.41484853905011204,Isaac Paredes,26.779661016949152,395.0,0.0999645738278359,0.0084325933234099,9.259773599021312,125.6939786101156,9.259773599021312
671732,2024,449,14.298696831823122,0.031845649959516976,0.4961149116718147,11.322422720961434,19.107389975710184,15.130186264091003,3.9772037116191807,14.047866152976928,300,10.730089354278913,0.5019138263302326,Lawrence Butler,27.184466019417474,252.0,0.1142310000749538,0.0116694843784929,0.5089810384396478,101.41231832234052,0.5089810384396477
518692,2024,639,17.958980871072253,0.02810482139447927,0.5094057537388321,27.4893055246178,16.862892836687564,25.811554483209203,-8.94866164652164,12.091068102313217,300,10.68817138333995,0.42742823899850113,Freddie Freeman,26.78983833718245,348.0,0.0935409275388386,0.0094706813738167,8.18198612253579,122.70333871261352,8.181986122535788
682829,2024,696,18.669666514921484,0.02682423349845041,0.5217678395094651,19.45165135985046,16.094540099070244,16.768664965388325,-0.6741248663180812,11.866535350035504,300,10.3733724719431,0.41827928426940897,Elly De La Cruz,27.01388888888889,389.0,0.1226451233470261,0.0080023340975757,-3.216759275405277,91.07415066553142,-3.2167592754052787
687263,2024,604,17.65858874081581,0.02923607407419836,0.5447686550352806,3.805212975525407,17.541644444519015,3.7800128895947753,13.76163155492424,13.299793325039953,300,10.363715430232634,0.47457477762432393,Zach Neto,31.538461538461537,369.0,0.0925575454808731,0.0102954935534291,0.4350597182708499,101.20720177181822,0.4350597182708484
695578,2024,338,12.255281677841655,0.03625822981609957,0.5247737657392175,9.163259020489512,21.754937889659743,16.266140273058305,5.488797616601438,17.126357923523145,300,10.15900532733611,0.5996367214555648,James Wood,21.060171919770774,147.0,0.1083453315282152,0.0163905657519771,8.198191986024877,122.74830667056568,8.198191986024876
671277,2024,528,15.797173247037728,0.029918888725450243,0.5514808620359081,5.425827624531661,17.951333235270145,6.1657132096950695,11.785620025575074,14.400074365145771,300,9.96199252192444,0.514291372778834,Luis García,35.77235772357724,352.0,0.0775452918432871,0.0092586615977231,-0.1290962060311791,99.64178442151514,-0.1290962060311813
656811,2024,493,13.6438041931711,0.0276750592153572,0.4934008067171114,13.929677038304165,16.60503552921432,16.952953799153143,-0.34791826993882324,13.332992842710222,300,9.85395428350446,0.475818275707098,Ryan O'Hearn,26.370217166494317,255.0,0.1118701490134737,0.0098546639121379,2.557430628353904,107.09634713625448,2.557430628353906
621566,2024,684,16.953284613109254,0.024785503820335168,0.5359975058827545,14.600651021544632,14.8713022922011,12.80758861539003,2.063713676811071,12.296626116488287,300,9.44483260847631,0.4356990822067295,Matt Olson,28.909329829172144,440.0,0.1011639314889536,0.009108991308983,5.102314394878896,114.15787929609418,5.102314394878901
641355,2024,568,14.889545650757462,0.026213988821756094,0.5272172457482867,6.638097569371759,15.728393293053657,7.012074897223688,8.716318395829969,13.272926532134598,300,9.424410380326636,0.4735664299961265,Cody Bellinger,32.4298160696999,335.0,0.0958460026694022,0.0093503207593621,-1.1824522680060805,96.71893670436586,-1.1824522680060798
608701,2024,307,10.070731347620647,0.03280368517140276,0.5043522308155348,8.863825918025455,19.682211102841656,17.323438276271247,2.3587728265704087,17.270941325665707,300,9.259588428978343,0.6036663215800906,Rob Refsnyder,,,,,,,
663886,2024,516,13.314558305137579,0.025803407568096084,0.5123287305717501,10.02164434210792,15.48204454085765,11.65307481640456,3.8289697244530903,13.532408855056612,300,9.168484206780299,0.4832286075559843,Tyler Stephenson,23.97959183673469,235.0,0.1358328072763366,0.0107261230837964,0.6233643145673782,101.72970852834852,0.6233643145673758
650489,2024,636,14.80071172290502,0.02327155931274374,0.5043011622441432,10.33251200963255,13.962935587646244,9.74765283927599,4.215282748370255,11.998105091916624,300,9.071308005237777,0.4236547011979915,Willi Castro,32.02819107282694,409.0,0.1152452712994719,0.0072001897572911,-6.091010200343579,83.09869197901718,-6.091010200343577
668901,2024,452,11.965565276259806,0.026472489549247358,0.5082845197661022,16.151250419898112,15.883493729548414,21.439712946767408,-5.5562192172189935,14.34461564460922,300,8.98358885277327,0.5123633882270618,Mark Vientos,32.39595050618673,288.0,0.0977940320219978,0.0106457980847906,-2.335528605410756,93.519385610348,-2.335528605410754
647304,2024,633,15.524707373098355,0.02452560406492631,0.5541877037640601,6.80253473405322,14.715362438955786,6.447900221851393,8.267462217104393,13.216190221955381,300,8.917379458534679,0.4714310373073451,Josh Naylor,32.47172859450727,402.0,0.1118863832072442,0.0086560535225414,-6.638818303427082,81.57863649034269,-6.638818303427088
575929,2024,357,9.455671460316891,0.0264864746787588,0.4751835679370711,14.534184714255526,15.891884807255279,24.427201200429455,-8.535316393174176,15.089628802003618,300,8.647460602612064,0.5376112360557253,Willson Contreras,30.354609929078013,214.0,0.1025659261119159,0.0096429019653469,0.1878349579221154,100.52120360605716,0.187834957922119
650490,2024,620,12.898336967808474,0.020803769302916893,0.46333527471622604,12.80885814797759,12.482261581750135,12.395669175462185,0.0865924062879504,11.16479545243266,300,8.567315210743331,0.38894368810772534,Yandy Díaz,22.807017543859647,273.0,0.0828885551192664,0.0122392421847063,11.42015163930854,131.68858599044836,11.420151639308544
602104,2024,301,8.770422757592044,0.02913761713485729,0.49254983247776,9.599997275078897,17.482570280914373,19.1362071928483,-1.6536369119339263,17.034060220920423,300,8.487638026259216,0.597039344986512,Ramón Urías,,,,,,,
663697,2024,636,12.885116299870337,0.0202596168236955,0.4579968737553791,7.400921511094641,12.1557700942173,6.9820014255609815,5.173768668656318,10.896454409569682,300,8.47980570704728,0.37744414124327785,Jonathan India,18.53582554517134,238.0,0.1246641552463362,0.0110042456205892,11.298122207066523,131.34997926445212,11.298122207066529
656305,2024,646,14.17998316642047,0.021950438338112183,0.5246067170456359,15.406178952400328,13.17026300286731,14.309144537833122,-1.1388815349658117,12.384225130464097,300,8.447364590033,0.4391927985582832,Matt Chapman,24.418604651162788,315.0,0.0950358585472328,0.0104080971334921,10.103454603826656,128.03502091092523,10.103454603826654
701538,2024,591,13.075138002569355,0.02212375296543038,0.5109119775299216,20.172505577362433,13.274251779258229,20.479701093768966,-7.205449314510737,12.60966631351496,300,8.408992703570341,0.4480980582705009,Jackson Merrill,34.55357142857143,387.0,0.0888164550918346,0.0090310574046655,0.1183312227486014,100.32834495073752,0.1183312227485992
592518,2024,643,14.41549391551803,0.02241911961977921,0.5726071252490368,6.3690229939077225,13.451471771867524,5.943100771920114,7.50837099994741,13.548852404959069,300,8.11244930750506,0.4838351417875709,Manny Machado,29.80189491817399,346.0,0.1043609400633493,0.0090484432067206,-0.8950472072852526,97.51642698894264,-0.8950472072852552
521692,2024,651,13.759441253372568,0.021135854459865697,0.5527230077276484,12.409306010707633,12.681512675919418,11.43714839696556,1.2443642789538583,12.997753579849382,300,7.927518599765813,0.4631338772958239,Salvador Pérez,43.40062111801242,559.0,0.0803370792769999,0.0087298322640814,-6.147094445123837,82.94306966597264,-6.147094445123841
607208,2024,536,11.457296862343497,0.021375553847655777,0.5129910150200009,15.021745137322148,12.825332308593467,16.815386347748674,-3.9900540391552077,13.29470221448136,300,7.887633465002711,0.47438384160620983,Trea Turner,34.4390243902439,353.0,0.1172892373985718,0.0079050260273276,-9.764130635793364,72.90653372681108,-9.764130635793364
514888,2024,682,12.567594167190192,0.018427557429897642,0.46902210297761054,19.13187463524899,11.056534457938586,16.831561262682396,-5.77502680474381,10.7758707256729,300,7.840529412721336,0.3722288606737764,José Altuve,37.16216216216216,495.0,0.0707699980626404,0.0084109031374629,2.4067013700521174,106.67810426051786,2.406701370052112
665487,2024,435,9.311383803929953,0.021405480009034375,0.4810864067496223,14.424076662217669,12.843288005420625,19.895278154782993,-7.051990149362368,13.839796612794856,300,7.687818588611701,0.49445293600133544,Fernando Tatís,28.47854356306892,219.0,0.0996967286111341,0.0120583943042603,2.392619554999856,106.63903010272392,2.392619554999857
670770,2024,341,8.404942920827112,0.024647926454038453,0.5154509400373144,2.7085977101241485,14.788755872423073,4.765861073532227,10.022894798890846,16.74794002045674,300,7.503301823764384,0.5888624653639886,Tj Friedl,24.227642276422763,149.0,0.1150668038354721,0.0125036335932119,0.6362000165861702,101.76532497723788,0.6362000165861694
676059,2024,443,9.751978428740205,0.02201349532446999,0.5207042749469153,7.60122045862798,13.208097194681994,10.295106715974692,2.912990478707302,14.843644017658663,300,7.494790190527525,0.5294304028784276,Jordan Westburg,30.434782608695656,245.0,0.0995607078315102,0.0102750303532337,-0.6941273916302116,98.07393840005687,-0.6941273916302099
663586,2024,469,9.813140665808119,0.020923540865262512,0.5129476408107931,12.070270668677011,12.554124519157508,15.441710876772296,-2.887586357614788,14.211432797858082,300,7.407327651216394,0.5077013556897046,Austin Riley,28.28729281767956,256.0,0.1133991788216465,0.0086527481166815,-0.6594929477431413,98.17004190095692,-0.6594929477431404
677594,2024,611,11.262651895991816,0.01843314549262163,0.4979757728848957,7.51441426818397,11.059887295572977,7.3791302142559445,3.680757081317033,12.087566032797348,300,7.366759752562519,0.42728645479177035,Julio Rodríguez,37.46105919003115,481.0,0.102978635219098,0.0074800497906047,-7.146270032852318,80.17056168785547,-7.146270032852323
687462,2024,381,7.804378982866052,0.02048393433823111,0.4660833226813335,10.0874614395965,12.290360602938666,15.885766046608662,-3.5954054436699963,14.32690317758334,300,7.237541732150437,0.5117459751224985,Spencer Horwitz,26.04712041884817,199.0,0.0725578077620893,0.014739586339601,12.506263966231138,134.7023256459278,12.506263966231131
682998,2024,680,11.741406791946137,0.017266774694038436,0.493894217703319,13.014607433187388,10.360064816423062,11.483477146930047,-1.1234123305069854,11.363987195178202,300,7.203507608461713,0.3973816315092853,Corbin Carroll,25.0,346.0,0.10854957494989,0.0086539724451725,2.3707423041487785,106.57832520433686,2.3707423041487803
669701,2024,588,9.98691079321276,0.016984542165327823,0.44972925385053314,7.618366709753189,10.190725299196693,7.773843581380804,2.4168817178158886,11.127913104559495,300,7.179275800836207,0.38737201066865273,Josh Smith,26.162260711030083,287.0,0.1139694411752543,0.008278924722307,1.842184380671194,105.1116850284393,1.8421843806711924
670042,2024,452,9.302849355438102,0.020581525122650667,0.5206440339626495,12.181997995095228,12.348915073590401,16.170793798798975,-3.821878725208574,14.693421232442482,300,7.140853503077331,0.5243592108095189,Luke Raley,28.449328449328448,233.0,0.1491651245359475,0.0084010699392919,-10.756927224536737,70.15172616671435,-10.756927224536732
668939,2024,637,11.160611330943318,0.01752058293711667,0.5000609378700105,1.921575881490967,10.512349762270002,1.809961583821947,8.702388178448055,11.887881444045725,300,7.11901407312072,0.4191541515233364,Adley Rutschman,29.121725731895225,378.0,0.0887518614502462,0.00866298218877,6.021216320531905,116.70764427361132,6.021216320531904
669016,2024,478,9.15636059688505,0.019155566102269976,0.5043816066596323,9.064064308634526,11.493339661361986,11.377486579875974,0.11585308148601214,13.84192662669564,300,7.004657833202043,0.49452987324055575,Brandon Marsh,23.66197183098592,252.0,0.1353095621702451,0.0107091490524862,1.0096720155328205,102.80163341931755,1.0096720155328218
624424,2024,483,9.507807622438905,0.019684901909811398,0.5445132508489181,2.249087967702071,11.810941145886838,2.793898096524312,9.017043049362526,14.865726482866432,300,6.830373239246809,0.5301710453266589,Michael Conforto,24.63917525773196,239.0,0.1072209216555534,0.011401237505265,4.20219472520309,111.66023123894958,4.20219472520309
663728,2024,622,10.746590571485477,0.017277476803031315,0.5433256300963805,5.673209078975033,10.366486081818788,5.472548950779775,4.893937131039014,13.071223795166318,300,6.662367006366787,0.46593799950911796,Cal Raleigh,33.10291858678956,431.0,0.1025993008763315,0.0089703227308386,-0.2980387349687123,99.17300344340154,-0.2980387349687154
624413,2024,694,11.103666022655633,0.015999518764633475,0.5228749840138223,12.92028971238885,9.599711258780085,11.170279290249727,-1.5705680314696426,11.908837781273917,300,6.582749749309476,0.42001201130166727,Pete Alonso,26.12359550561798,372.0,0.1161431130065865,0.0108017259160202,1.5638145011245448,104.33926552441082,1.5638145011245463
623993,2024,662,11.017363889431147,0.01664254363962409,0.5492166701498248,19.14340356886796,9.985526183774454,17.350516829789694,-7.36499064601524,12.807547239030947,300,6.535556914600399,0.4558114807610801,Anthony Santander,34.11764705882353,493.0,0.0977859304974902,0.0091084104320049,-0.448722663946216,98.7548863472724,-0.4487226639462152
