game_year,check,group,takes,log_loss,brier_score,auc,calibration_intercept,calibration_slope,in_sample_log_loss,model_coefficients,minimum_out_of_fold_gap,fold_splits,fold_groups,fold_seed,actual_rate,predicted_rate,actual_minus_predicted_per_1000,z,run_fingerprint
2024,by distance bucket x miss direction (not in model),borderline / below,2089,,,,,,,,,,,,0.1986596457635232,0.2523751348989744,-53.715489135451186,-5.744128478447242,6113e1c2d8723036
2024,by distance bucket x miss direction (not in model),borderline / corner,2125,,,,,,,,,,,,0.14447058823529413,0.3258619903104882,-181.39140207519407,-18.521231074260033,6113e1c2d8723036
2024,by distance bucket x miss direction (not in model),borderline / on the edge,113,,,,,,,,,,,,0.6548672566371682,0.656975178984843,-2.107922347674873,-0.04780648647626234,6113e1c2d8723036
2024,by distance bucket x miss direction (not in model),borderline / side,18714,,,,,,,,,,,,0.4380677567596452,0.4139207905566336,24.1469662030116,7.055362390782195,6113e1c2d8723036
2024,by distance bucket x miss direction (not in model),clearly off / above,11398,,,,,,,,,,,,0.020091244077908407,0.006211561657337292,13.879682420571113,18.9628808503716,6113e1c2d8723036
2024,by distance bucket x miss direction (not in model),clearly off / below,16385,,,,,,,,,,,,0.008422337503814464,0.006420526582519482,2.001810921294983,3.225703380426214,6113e1c2d8723036
2024,by distance bucket x miss direction (not in model),clearly off / corner,19746,,,,,,,,,,,,0.0010128633647320977,0.005187392659231501,-4.174529294499403,-8.208398200145716,6113e1c2d8723036
2024,by distance bucket x miss direction (not in model),clearly off / side,28665,,,,,,,,,,,,0.003279260422117565,0.006878129421953651,-3.5988689998360863,-7.4118217843893515,6113e1c2d8723036
2024,by distance bucket x miss direction (not in model),just off / above,7837,,,,,,,,,,,,0.17379099145081026,0.10587570071956583,67.91529073124443,20.022732643839962,6113e1c2d8723036
2024,by distance bucket x miss direction (not in model),just off / below,12139,,,,,,,,,,,,0.12208583903122168,0.10580044155958208,16.285397471639595,5.976279926494408,6113e1c2d8723036
2024,by distance bucket x miss direction (not in model),just off / corner,7874,,,,,,,,,,,,0.023622047244094488,0.08847524298636304,-64.85319574226855,-20.749798624200892,6113e1c2d8723036
2024,by distance bucket x miss direction (not in model),just off / side,22536,,,,,,,,,,,,0.09660099396521121,0.1045223027153253,-7.9213087501140835,-3.9815254426484183,6113e1c2d8723036
2024,by distance bucket x miss direction (not in model),nowhere near / above,13177,,,,,,,,,,,,0.00030355923199514305,0.00016217928144377102,0.14137995055137204,1.2745438244454739,6113e1c2d8723036
2024,by distance bucket x miss direction (not in model),nowhere near / below,22254,,,,,,,,,,,,0.0,0.0001510767985012598,-0.15107679850125982,-1.8338234661457282,6113e1c2d8723036
2024,by distance bucket x miss direction (not in model),nowhere near / corner,44346,,,,,,,,,,,,0.00011274974067559645,0.00012905040065376726,-0.016300659978170817,-0.30220676478075653,6113e1c2d8723036
2024,by distance bucket x miss direction (not in model),nowhere near / side,21957,,,,,,,,,,,,0.0,0.00019531596698123762,-0.19531596698123763,-2.0711737099990373,6113e1c2d8723036
2025,summary,distance + count (used),248873,0.11433543493045964,0.03368188107275034,0.9313078276990887,-0.0003081616489880034,0.997822751731644,0.1142546911034264,19.0,1.90860398677237e-05,5.0,game_pk,0.0,,,,,6113e1c2d8723036
2025,summary,distance only (comparison),248873,0.11673734332225981,0.03429412934011973,0.9269759859735329,0.00019655691684388634,0.9995814729798732,0.11670448032446798,8.0,8.036227312725769e-06,5.0,game_pk,0.0,,,,,6113e1c2d8723036
2025,by count,0-0,68132,,,,,,,,,,,,0.06998180003522574,0.06993334671620438,0.04845331902135486,0.056656249988993816,6113e1c2d8723036
2025,by count,0-1,35384,,,,,,,,,,,,0.02698959981912729,0.026661921858335172,0.3276779607921179,0.4154774580910352,6113e1c2d8723036
2025,by count,0-2,21603,,,,,,,,,,,,0.008748784890987363,0.008870021089862068,-0.12123619887470516,-0.20174434715746106,6113e1c2d8723036
2025,by count,1-0,23354,,,,,,,,,,,,0.07206474265650424,0.07221223801446469,-0.14749535796045044,-0.10028445383836466,6113e1c2d8723036
2025,by count,1-1,23738,,,,,,,,,,,,0.035596933187294635,0.035678466892235056,-0.08153370494042023,-0.0747221578877009,6113e1c2d8723036
2025,by count,1-2,26432,,,,,,,,,,,,0.014111682808716707,0.014061242362303503,0.05044044641320383,0.07501462757031896,6113e1c2d8723036
2025,by count,2-0,7404,,,,,,,,,,,,0.10156672069151809,0.1027590570858945,-1.1923363943764087,-0.3974717698046169,6113e1c2d8723036
2025,by count,2-1,10410,,,,,,,,,,,,0.053218059558117196,0.05384146049358449,-0.623400935467297,-0.3175866665102567,6113e1c2d8723036
2025,by count,2-2,17803,,,,,,,,,,,,0.02055833286524743,0.020446878919725964,0.11145394552146762,0.1141754860537458,6113e1c2d8723036
2025,by count,3-0,2548,,,,,,,,,,,,0.12558869701726844,0.12505217522525472,0.5365217920137166,0.09587403478343041,6113e1c2d8723036
2025,by count,3-1,4101,,,,,,,,,,,,0.06364301389904901,0.06375928214755847,-0.11626824850945183,-0.034172883556059644,6113e1c2d8723036
2025,by count,3-2,7964,,,,,,,,,,,,0.03766951280763436,0.0374637570522205,0.20575575541385838,0.10672870255037888,6113e1c2d8723036
2025,by distance decile,"(-0.001, 0.15]",24888,,,,,,,,,,,,0.29395692703310833,0.29424651869800195,-0.2895916648936181,-0.10510901877845207,6113e1c2d8723036
2025,by distance decile,"(0.15, 0.246]",24887,,,,,,,,,,,,0.10800819705066902,0.10762210136253468,0.38609568813434414,0.1985508922806014,6113e1c2d8723036
2025,by distance decile,"(0.246, 0.344]",24887,,,,,,,,,,,,0.03986016795917547,0.04046896265780266,-0.6087946986271866,-0.4900697533244817,6113e1c2d8723036
2025,by distance decile,"(0.344, 0.449]",24887,,,,,,,,,,,,0.011210672238518102,0.0104851239438508,0.7255482946673022,1.1258492548533858,6113e1c2d8723036
2025,by distance decile,"(0.449, 0.563]",24888,,,,,,,,,,,,0.0022500803600128574,0.002284568142852505,-0.034487782839647416,-0.11400856905297409,6113e1c2d8723036
2025,by distance decile,"(0.563, 0.69]",24887,,,,,,,,,,,,0.0005223610720456463,0.000626147255543577,-0.10378618349793074,-0.6545732693497507,6113e1c2d8723036
2025,by distance decile,"(0.69, 0.841]",24887,,,,,,,,,,,,0.00028127134648611723,0.000387919248767829,-0.10664790228171177,-0.8544130526845262,6113e1c2d8723036
2025,by distance decile,"(0.841, 1.041]",24887,,,,,,,,,,,,0.0002009081046329409,0.0003128221610437641,-0.11191405641082318,-0.9983977196688244,6113e1c2d8723036
2025,by distance decile,"(1.041, 1.352]",24887,,,,,,,,,,,,0.00028127134648611723,0.00023389793365135336,0.04737341283476387,0.4887309348862041,6113e1c2d8723036
2025,by distance decile,"(1.352, 8.36]",24888,,,,,,,,,,,,0.00012054001928640309,0.00012777608452939752,-0.007236065242994434,-0.10099753145207914,6113e1c2d8723036
2025,by distance bucket x strikes,borderline / 0,13754,,,,,,,,,,,,0.351025156318162,0.35438857609381275,-3.3634197756507445,-0.8564328553779811,6113e1c2d8723036
2025,by distance bucket x strikes,borderline / 1,7105,,,,,,,,,,,,0.23574947220267417,0.23756213097248852,-1.812658769814346,-0.37146176323079394,6113e1c2d8723036
2025,by distance bucket x strikes,borderline / 2,4069,,,,,,,,,,,,0.20078643401327106,0.18846679082498388,12.319643188287182,2.0689688762629284,6113e1c2d8723036
2025,by distance bucket x strikes,clearly off / 0,31862,,,,,,,,,,,,0.006559538007658025,0.005962867623256661,0.5966703844013646,1.3884493982888937,6113e1c2d8723036
2025,by distance bucket x strikes,clearly off / 1,23501,,,,,,,,,,,,0.00310625079783839,0.003203650131492485,-0.09739933365409499,-0.2648093232137225,6113e1c2d8723036
2025,by distance bucket x strikes,clearly off / 2,19680,,,,,,,,,,,,0.0016260162601626016,0.0021268611798345126,-0.5008449196719109,-1.5276628010470508,6113e1c2d8723036
2025,by distance bucket x strikes,just off / 0,25887,,,,,,,,,,,,0.09545331633638506,0.09476833552365675,0.684980812728303,0.3821245382185146,6113e1c2d8723036
2025,by distance bucket x strikes,just off / 1,15125,,,,,,,,,,,,0.05692561983471074,0.05571095631988207,1.2146635148286706,0.658395950512555,6113e1c2d8723036
2025,by distance bucket x strikes,just off / 2,10120,,,,,,,,,,,,0.03735177865612648,0.040598262709472074,-3.2464840533455925,-1.6691884091602116,6113e1c2d8723036
2025,by distance bucket x strikes,nowhere near / 0,29935,,,,,,,,,,,,0.0005010856856522465,0.00043718458956911414,0.06390109608313238,0.5288961327750324,6113e1c2d8723036
2025,by distance bucket x strikes,nowhere near / 1,27902,,,,,,,,,,,,0.00021503834850548347,0.000233358659257654,-0.018320310752170523,-0.20035360824124987,6113e1c2d8723036
2025,by distance bucket x strikes,nowhere near / 2,39933,,,,,,,,,,,,2.5041945258307666e-05,0.00015226884508055867,-0.127226899822251,-2.0605325242059864,6113e1c2d8723036
2025,by distance bucket x miss direction (not in model),borderline / above,1468,,,,,,,,,,,,0.19005449591280654,0.18570135342567415,4.353142487132394,0.4354044243785649,6113e1c2d8723036
2025,by distance bucket x miss direction (not in model),borderline / below,2198,,,,,,,,,,,,0.16060054595086443,0.18042976716865222,-19.829221217787797,-2.4518546106961225,6113e1c2d8723036
2025,by distance bucket x miss direction (not in model),borderline / corner,2072,,,,,,,,,,,,0.09411196911196912,0.24508066231770442,-150.9686932057353,-16.531503969852114,6113e1c2d8723036
2025,by distance bucket x miss direction (not in model),borderline / on the edge,93,,,,,,,,,,,,0.4946236559139785,0.5244603330458865,-29.836677131907962,-0.5830970966450447,6113e1c2d8723036
2025,by distance bucket x miss direction (not in model),borderline / side,19097,,,,,,,,,,,,0.337592291983034,0.31959127766976764,18.00101431326634,5.580522730612035,6113e1c2d8723036
2025,by distance bucket x miss direction (not in model),clearly off / above,11684,,,,,,,,,,,,0.013693940431359124,0.004104458452696779,9.589481978662345,16.268441148487153,6113e1c2d8723036
2025,by distance bucket x miss direction (not in model),clearly off / below,16065,,,,,,,,,,,,0.007220666044195456,0.004153158516140458,3.067507528054998,6.06641162820083,6113e1c2d8723036
2025,by distance bucket x miss direction (not in model),clearly off / corner,19193,,,,,,,,,,,,0.00046892096076694626,0.003433726778139427,-2.9648058173724805,-7.044063264003024,6113e1c2d8723036
2025,by distance bucket x miss direction (not in model),clearly off / side,28101,,,,,,,,,,,,0.0010319917440660474,0.004503540649642937,-3.4715489055768898,-8.72037182721578,6113e1c2d8723036
2025,by distance bucket x miss direction (not in model),just off / above,8316,,,,,,,,,,,,0.139009139009139,0.07516236918144861,63.84676982769039,22.483783610861614,6113e1c2d8723036
2025,by distance bucket x miss direction (not in model),just off / below,12233,,,,,,,,,,,,0.09850404643178289,0.07400951610671744,24.494530325065448,10.5297497782662,6113e1c2d8723036
2025,by distance bucket x miss direction (not in model),just off / corner,7673,,,,,,,,,,,,0.014857291802424084,0.06206747585678062,-47.21018405435654,-17.43022893905204,6113e1c2d8723036
2025,by distance bucket x miss direction (not in model),just off / side,22910,,,,,,,,,,,,0.05390659100829332,0.0742076874623962,-20.30109645410288,-11.929447361057072,6113e1c2d8723036
2025,by distance bucket x miss direction (not in model),nowhere near / above,12575,,,,,,,,,,,,0.0013518886679920476,0.0002732410474054641,1.0786476205865836,7.3188022466115,6113e1c2d8723036
2025,by distance bucket x miss direction (not in model),nowhere near / below,22475,,,,,,,,,,,,0.0,0.00025537898315313714,-0.2553789831531371,-2.3961730875978158,6113e1c2d8723036
2025,by distance bucket x miss direction (not in model),nowhere near / corner,41862,,,,,,,,,,,,0.00011944006497539535,0.00023660060783242657,-0.11716054285703122,-1.5586769134294967,6113e1c2d8723036
2025,by distance bucket x miss direction (not in model),nowhere near / side,20858,,,,,,,,,,,,0.0,0.00031635930230074476,-0.31635930230074477,-2.5692898475302277,6113e1c2d8723036
2026,summary,distance + count (used),231193,0.10750214415000198,0.031661485745073624,0.9303351124330137,-0.0005413577629929101,1.0004300512790674,0.10740412429317395,19.0,2.054560475446921e-05,5.0,game_pk,0.0,,,,,6113e1c2d8723036
2026,summary,distance only (comparison),231193,0.11080704895508096,0.032422419333812465,0.9223134822214656,0.0004471833162616491,0.9993356374564877,0.1107735700272973,8.0,8.650780949250194e-06,5.0,game_pk,0.0,,,,,6113e1c2d8723036
2026,by count,0-0,64453,,,,,,,,,,,,0.06835989015251423,0.06803213465485676,0.3277554976574698,0.37131149440638267,6113e1c2d8723036
2026,by count,0-1,32440,,,,,,,,,,,,0.02308877928483354,0.02305845110112451,0.030328183709030232,0.03894027681867206,6113e1c2d8723036
2026,by count,0-2,19262,,,,,,,,,,,,0.005918388537015886,0.006245110185647705,-0.3267216486318187,-0.5995825505923068,6113e1c2d8723036
2026,by count,1-0,22050,,,,,,,,,,,,0.06643990929705215,0.06663663384420496,-0.19672454715280452,-0.13181646916457215,6113e1c2d8723036
2026,by count,1-1,21900,,,,,,,,,,,,0.03159817351598174,0.03148935127587726,0.10882224010447944,0.09973586663311013,6113e1c2d8723036
2026,by count,1-2,23641,,,,,,,,,,,,0.010617148174781101,0.010714820423104817,-0.0976722483237158,-0.15418131882046948,6113e1c2d8723036
2026,by count,2-0,7146,,,,,,,,,,,,0.0771060733277358,0.07657968685286838,0.526386474867413,0.18768558493693993,6113e1c2d8723036
2026,by count,2-1,9883,,,,,,,,,,,,0.039664069614489525,0.040065519293035826,-0.40144967854630065,-0.221239922062309,6113e1c2d8723036
2026,by count,2-2,16113,,,,,,,,,,,,0.013343263203624403,0.013332660830051597,0.01060237357280655,0.012342704377616736,6113e1c2d8723036
2026,by count,3-0,2551,,,,,,,,,,,,0.12387299098392787,0.12795411983841753,-4.081128854489663,-0.7177124744690848,6113e1c2d8723036
2026,by count,3-1,4278,,,,,,,,,,,,0.051425899953249185,0.05200887004895897,-0.5829700957097825,-0.1864665104548994,6113e1c2d8723036
2026,by count,3-2,7476,,,,,,,,,,,,0.01792402354200107,0.018266094629180437,-0.34207108717936724,-0.23155701680508337,6113e1c2d8723036
2026,by distance decile,"(-0.001, 0.162]",23120,,,,,,,,,,,,0.25532006920415223,0.25374636266258593,1.5737065415662999,0.569961112649859,6113e1c2d8723036
2026,by distance decile,"(0.162, 0.267]",23119,,,,,,,,,,,,0.1144080626324668,0.11737883289006139,-2.970770257594582,-1.427174803909359,6113e1c2d8723036
2026,by distance decile,"(0.267, 0.372]",23119,,,,,,,,,,,,0.03118647000302781,0.02954340577546609,1.6430642275617227,1.484941031028331,6113e1c2d8723036
2026,by distance decile,"(0.372, 0.481]",23119,,,,,,,,,,,,0.006142134175353605,0.006224938920825908,-0.0828047454723025,-0.16028383835897606,6113e1c2d8723036
2026,by distance decile,"(0.481, 0.6]",23120,,,,,,,,,,,,0.0012975778546712802,0.0016562996112434731,-0.3587217565721929,-1.3417445227652303,6113e1c2d8723036
2026,by distance decile,"(0.6, 0.733]",23119,,,,,,,,,,,,0.000692071456377871,0.0007364832800396469,-0.04441182366177589,-0.24894575896508042,6113e1c2d8723036
2026,by distance decile,"(0.733, 0.89]",23119,,,,,,,,,,,,0.000692071456377871,0.0006136653807703874,0.07840607560748354,0.48143590130832803,6113e1c2d8723036
2026,by distance decile,"(0.89, 1.096]",23119,,,,,,,,,,,,0.00038929019421255243,0.0005529735404872155,-0.1636833462746631,-1.0587480921052363,6113e1c2d8723036
2026,by distance decile,"(1.096, 1.421]",23119,,,,,,,,,,,,0.0006055625243306371,0.0004798571480893223,0.12570537624131478,0.8728121325597975,6113e1c2d8723036
2026,by distance decile,"(1.421, 8.086]",23120,,,,,,,,,,,,0.0003892733564013841,0.00036048410423643665,0.028789252164947435,0.23061707149032087,6113e1c2d8723036
2026,by distance bucket x strikes,borderline / 0,11544,,,,,,,,,,,,0.323977823977824,0.33008520810862474,-6.107384130800753,-1.4241718149978646,6113e1c2d8723036
2026,by distance bucket x strikes,borderline / 1,5780,,,,,,,,,,,,0.21124567474048442,0.20338988111069153,7.855793629792885,1.5117671325543647,6113e1c2d8723036
2026,by distance bucket x strikes,borderline / 2,3202,,,,,,,,,,,,0.14178638351030606,0.12844379481869675,13.342588691609315,2.2871183937036523,6113e1c2d8723036
2026,by distance bucket x strikes,clearly off / 0,30830,,,,,,,,,,,,0.006422315926046059,0.005847025524462394,0.5752904015836647,1.3287207719144272,6113e1c2d8723036
2026,by distance bucket x strikes,clearly off / 1,21116,,,,,,,,,,,,0.0018942981625307824,0.002763697286364523,-0.8693991238337406,-2.410062733234071,6113e1c2d8723036
2026,by distance bucket x strikes,clearly off / 2,16852,,,,,,,,,,,,0.0007714217896985521,0.0014412998230475948,-0.6698780333490426,-2.2941823039225757,6113e1c2d8723036
2026,by distance bucket x strikes,just off / 0,23159,,,,,,,,,,,,0.11904659095815881,0.11698311169418046,2.063479263978346,1.0019158744095604,6113e1c2d8723036
2026,by distance bucket x strikes,just off / 1,12971,,,,,,,,,,,,0.060442525634106854,0.06241112089308863,-1.968595258981777,-0.940543282207792,6113e1c2d8723036
2026,by distance bucket x strikes,just off / 2,7906,,,,,,,,,,,,0.031115608398684543,0.03541758374772906,-4.301975349044518,-2.0875424033499748,6113e1c2d8723036
2026,by distance bucket x strikes,nowhere near / 0,30667,,,,,,,,,,,,0.0014021586721883457,0.0009092193589831796,0.4929393132051661,2.864172294191442,6113e1c2d8723036
2026,by distance bucket x strikes,nowhere near / 1,28634,,,,,,,,,,,,0.0002793881399734581,0.0004403166194659334,-0.1609284794924753,-1.298050400667214,6113e1c2d8723036
2026,by distance bucket x strikes,nowhere near / 2,38532,,,,,,,,,,,,2.5952455102252672e-05,0.0002442550784784155,-0.21830262337616285,-2.742229698039641,6113e1c2d8723036
2026,by distance bucket x miss direction (not in model),borderline / above,1320,,,,,,,,,,,,0.4121212121212121,0.21467833599697148,197.44287612424063,17.741124836018802,6113e1c2d8723036
2026,by distance bucket x miss direction (not in model),borderline / below,1839,,,,,,,,,,,,0.3545405111473627,0.20493500489863611,149.60550624872656,16.1600925438811,6113e1c2d8723036
2026,by distance bucket x miss direction (not in model),borderline / corner,1904,,,,,,,,,,,,0.09086134453781512,0.22794223446527048,-137.08088992745536,-14.600944882656139,6113e1c2d8723036
2026,by distance bucket x miss direction (not in model),borderline / on the edge,102,,,,,,,,,,,,0.5294117647058824,0.531876288932821,-2.464524226938658,-0.051132243740089456,6113e1c2d8723036
2026,by distance bucket x miss direction (not in model),borderline / side,15361,,,,,,,,,,,,0.25987891413319447,0.27660112706318674,-16.722212929992263,-4.809557423544117,6113e1c2d8723036
2026,by distance bucket x miss direction (not in model),clearly off / above,12040,,,,,,,,,,,,0.012043189368770765,0.0039940801746478245,8.04910919412294,14.044145292629066,6113e1c2d8723036
2026,by distance bucket x miss direction (not in model),clearly off / below,15704,,,,,,,,,,,,0.004903209373408049,0.003820807957841465,1.082401415566584,2.204936531532614,6113e1c2d8723036
2026,by distance bucket x miss direction (not in model),clearly off / corner,19044,,,,,,,,,,,,0.0006826296996429322,0.003307568068407042,-2.6249383687641097,-6.326623760049481,6113e1c2d8723036
2026,by distance bucket x miss direction (not in model),clearly off / side,22010,,,,,,,,,,,,0.0007269422989550204,0.004172230516519812,-3.4452882175647916,-7.952065549590024,6113e1c2d8723036
2026,by distance bucket x miss direction (not in model),just off / above,7661,,,,,,,,,,,,0.2083278945307401,0.09306819402536219,115.25970050537791,35.74681924669323,6113e1c2d8723036
2026,by distance bucket x miss direction (not in model),just off / below,10788,,,,,,,,,,,,0.14488320355951056,0.08832445744913858,56.558746110371985,21.30023395060695,6113e1c2d8723036
2026,by distance bucket x miss direction (not in model),just off / corner,7490,,,,,,,,,,,,0.011748998664886516,0.07248663420077973,-60.73763553589322,-20.85550307853314,6113e1c2d8723036
2026,by distance bucket x miss direction (not in model),just off / side,18097,,,,,,,,,,,,0.029839199867381334,0.08785950038049825,-58.02030051311692,-28.358160438304036,6113e1c2d8723036
2026,by distance bucket x miss direction (not in model),nowhere near / above,15163,,,,,,,,,,,,0.002835850425377564,0.0005328597418383195,2.302990683539244,12.289514755019065,6113e1c2d8723036
2026,by distance bucket x miss direction (not in model),nowhere near / below,23211,,,,,,,,,,,,0.0,0.0004927296121769094,-0.49272961217690947,-3.3829546334559777,6113e1c2d8723036
2026,by distance bucket x miss direction (not in model),nowhere near / corner,43477,,,,,,,,,,,,0.00016100466913540493,0.00048576239867003946,-0.32475772953463455,-3.073421997075029,6113e1c2d8723036
2026,by distance bucket x miss direction (not in model),nowhere near / side,15982,,,,,,,,,,,,0.00012514078338130396,0.0005798211579867993,-0.4546803746054953,-2.3880164400923225,6113e1c2d8723036
