batter,player,game_year,plate_appearances,opportunities,chases,chase_rate,cost_per_chase,cost_per_chase_se,runs_saved_per_600_pa,runs_saved_shrunk,standard_error_per_600_pa,xchase_plus,xchase_plus_raw,xchase_plus_se,xchase_plus_posterior_sd,league_chase_cost_per_600_pa,runs_saved_vs_anchor_per_600_pa,runs_saved_vs_anchor_shrunk,runs_saved_count_only_per_600_pa,shrinkage_factor,chase_rate_rank,value_rank,rank_gap,total_cost,expected_cost,expected_cost_anchor,mean_runs_saved,standard_deviation,scale_to_600_pa
680777,Ryan Jeffers,2026,325,715,183,25.594405594405593,0.10062703878015111,0.012486330671615092,17.73977429958007,13.90917910396605,4.716620838571226,131.65930708301434,140.37829680211888,10.735712467739575,9.32061732264857,43.93393407977812,9.813490556901764,5.982895361287744,18.774495482768696,0.2462495017630489,65.0,11.0,54.0,18.414748096767653,28.02379250904019,23.73038881508944,0.013439222954227326,0.0955454598807222,1320.0
805300,Jakob Marsee,2026,556,1080,231,21.38888888888889,0.11679767004582521,0.011763257505517755,15.172173030810242,13.358108960346291,3.3248913814880106,130.40499158597945,134.5340642685438,7.5679345615861635,7.0195571605620195,43.93393407977812,8.761813890445438,6.947749819981487,13.845908148594098,0.13967074036046895,21.0,12.0,9.0,26.980261780585625,41.03980878913645,35.0995426523984,0.013018099081991504,0.09375385315350897,1165.4676258992806
665742,Juan Soto,2026,394,849,170,20.023557126030624,0.13143348721840645,0.01653214518857533,16.748763336575855,13.23383471757739,4.654124235370377,130.12212540207878,138.12261225266636,10.593461143086145,9.227072395943381,43.93393407977812,9.555998836231211,6.041070217232745,16.905096578262352,0.241331416353688,9.0,13.0,-4.0,22.343692827129097,33.342047418147246,28.618798729587592,0.012954481261505472,0.10488879553193271,1292.8934010152284
672515,Gabriel Moreno,2026,487,1119,329,29.40125111706881,0.08548897249262855,0.010031953144248635,15.882198355133484,12.974244135280047,4.283864914875498,129.53125962205107,136.15018478949222,9.750697279002093,8.654051419523245,43.93393407977812,8.8904453076146,5.982491087761163,15.782688954784941,0.21228775687326626,129.0,14.0,115.0,28.125871950074792,41.0169229483248,35.34195005808864,0.011520152813449518,0.10394376297938143,1378.6447638603697
805808,Kevin Mcgonigle,2026,632,1273,251,19.7172034564022,0.13324659228727218,0.010558528469409972,14.22156818174531,12.916936379843488,2.877016324629565,129.40081886677407,132.37034988926976,6.548506035005401,6.183467349822214,43.93393407977812,7.184796212702743,5.880164410800921,14.444132844341668,0.10838025023756197,8.0,15.0,-7.0,33.44489466410531,48.42494648221037,41.0128800081522,0.01176751910298905,0.08493642006569713,1208.5443037974683
593428,Xander Bogaerts,2026,544,1063,247,23.23612417685795,0.10611500426748728,0.01121620334839648,14.509649120722804,12.824747303463926,3.2836651399257146,129.19098317072155,133.026063849359,7.474097662101054,6.944482049949675,43.93393407977812,8.085488585313138,6.400586768054261,14.060817669412879,0.13669912191202852,36.0,16.0,20.0,26.21040605406936,39.365821256858034,33.541249038086605,0.012375743370450306,0.09131452818229713,1172.4264705882354
665877,José Fermín,2026,330,663,145,21.87028657616893,0.1173702313359059,0.013713080136641183,14.966161370056406,12.666487281897282,3.865081089247249,128.83076042973215,134.06515187754383,8.797484610025547,7.966883047112347,43.93393407977812,7.949461619008259,5.649787530849135,14.59915988031335,0.179913142421297,24.0,17.0,7.0,17.018683543706356,25.25007229723738,21.3908874341609,0.01241536765238465,0.0825590211430664,1205.4545454545455
668939,Adley Rutschman,2026,359,783,200,25.54278416347382,0.09013760440720589,0.014646107583600746,16.21293453644531,12.416769009142758,5.0261290414605915,128.26236545672322,136.90298826188612,11.44019798530634,9.770518929017314,43.93393407977812,8.82132125867452,5.025155731371967,17.68201762535078,0.2705959339130501,64.0,18.0,46.0,18.027520881441177,27.72826004574762,23.305611434548098,0.012389194335001845,0.10747215361085106,1308.6350974930363
608324,Alex Bregman,2026,651,1288,304,23.60248447204969,0.10567371318488221,0.011146386051797607,13.663636738368432,12.134992781831812,3.2342801202483678,127.62100193394085,131.10041707978417,7.36169020141777,6.854039354766986,43.93393407977812,7.100369644966252,5.571725688429632,13.438482923168594,0.13316165771592323,40.0,19.0,21.0,32.12480880820419,46.94985466933394,39.828709872992576,0.01151012877416906,0.09777986605761542,1187.0967741935483
802139,Jj Wetherholt,2026,583,1150,244,21.217391304347828,0.11883202190270209,0.012282439623382093,13.715447285757596,12.066119815163397,3.3712119504331586,127.4642370820991,131.2183453929989,7.673366888363539,7.103445121832616,43.93393407977812,7.066039195559823,5.416711724965624,13.362620968331239,0.1430289876637143,19.0,20.0,-1.0,28.99501334425931,42.32185629025378,35.86084809594494,0.011588559083473447,0.09659495443761329,1183.5334476843911
668709,Jj Bleday,2026,485,957,217,22.675026123301986,0.12227132084287101,0.009984081183692511,13.430103035093902,11.876354222494694,3.303949848518959,127.0323030961189,130.56886053205852,7.520268598116959,6.981470074365914,43.93393407977812,6.012734483904436,4.458985671305228,13.780843033375744,0.13815918640289376,32.0,21.0,11.0,26.53287662290301,37.38887657627058,31.393170330725763,0.01134378260539976,0.08633123739863476,1183.9175257731958
694497,Evan Carter,2026,412,822,168,20.437956204379564,0.13121589809619946,0.01066965320667088,13.328180957109433,11.755717239030176,3.344668456764171,126.75771584143449,130.33687111403967,7.6129500506162335,7.05543424506798,43.93393407977812,6.478516537089538,4.906052819010281,13.285493810010479,0.1411021083064424,11.0,22.0,-11.0,22.04427088016151,31.196288470709987,26.49285223562966,0.01113384135103221,0.08010564677775847,1197.0873786407767
669364,Xavier Edwards,2026,570,1157,273,23.595505617977526,0.11308249542462809,0.010432325539175561,13.298134068324027,11.744044451766515,3.327099293940922,126.73114688623356,130.26848004136485,7.572960090255875,7.023566920442006,43.93393407977812,6.520413339299599,4.966323722742087,12.391150284060148,0.13983035330327984,39.0,23.0,16.0,30.871521250923468,43.50474861583129,37.06591392325809,0.010918951914354214,0.09292288563583057,1217.8947368421052
657041,Lane Thomas,2026,374,775,161,20.774193548387096,0.1329218667547487,0.012616318530873765,13.280957267117769,11.370789264851043,3.762804187201883,125.88156399607469,130.22938315289804,8.564687561030015,7.792760659651719,43.93393407977812,5.952734345530713,4.042566343263987,13.065994056802456,0.17213480079419421,13.0,24.0,-11.0,21.400420547514543,29.67888391068462,25.11095828956202,0.010681888210542034,0.08425217461958093,1243.3155080213903
650333,Luis Arráez,2026,593,1074,366,34.07821229050279,0.06924396724295655,0.009189252331529752,12.395211156907363,10.970336169084584,3.323090851974402,124.97007472438942,128.21329666129904,7.563836295516162,7.01628641728357,43.93393407977812,6.7507871551934935,5.325912167370714,11.735625192990495,0.13954061229224127,206.0,25.0,181.0,25.343292010922095,37.59389237099887,32.01531998263833,0.01140651802614225,0.10021748902375066,1086.6779089376055
663457,Lars Nootbaar,2026,272,547,106,19.378427787934186,,,13.925820146237188,10.898661578424926,4.86351285997352,124.8069329703878,131.69718450651328,11.070059993129762,9.536902813331258,43.93393407977812,6.252528894573254,3.2253703267609923,14.045507583134494,0.25781057019338943,7.0,26.0,-19.0,16.579041409345113,22.892079875639304,19.413521174884988,0.011541203777503091,0.0942701198123103,1206.6176470588236
605141,Mookie Betts,2026,453,796,164,20.603015075376884,0.11427841777379867,0.01383481373707253,11.779272848991022,10.501065838407031,3.234992705589417,123.9019474544176,126.81133182291721,7.363312148907733,6.855348310157999,43.93393407977812,6.179996061940715,4.901789051356724,10.84249414674013,0.13321252387075935,12.0,27.0,-15.0,18.741660514902982,27.635011515891204,23.407557541668222,0.011172551508779173,0.08656926365676046,1054.3046357615895
670623,Isaac Paredes,2026,586,1350,374,27.703703703703702,0.1105623321826563,0.008919311161286365,11.971002420603558,10.410997489372596,3.5933547002905506,123.69693884109633,127.24773610955447,8.178995975560717,7.498868163329282,43.93393407977812,3.6286938349903517,2.068688903759389,12.001919960219475,0.15939600866013826,96.0,28.0,68.0,41.35031223631346,53.04199126710293,44.89433654848737,0.008660502985769982,0.09551675725182311,1382.2525597269623
668227,Randy Arozarena,2026,594,1262,388,30.744849445324878,0.09214967751900935,0.010018677700058562,12.095656682513715,10.184843632044814,4.032728764975444,123.1821798920864,127.53146727208546,9.17907501215928,8.246953529739635,43.93393407977812,5.078466598791001,3.1676535483221,12.33657821382588,0.19278493807913194,156.0,29.0,127.0,35.75407487737563,47.72877499306421,40.78175681017872,0.00948866887138556,0.11238401154449805,1274.7474747474748
666397,Edouard Julien,2026,276,564,105,18.617021276595743,,,12.646009576434615,10.155007093317419,4.613051361741381,123.11426760662337,128.78415020487617,10.499973331240266,9.16509701912371,43.93393407977812,5.224076106268447,2.7330736231512507,13.271882940286012,0.23810040755855746,3.0,30.0,-27.0,15.842771949698962,21.659936354858885,18.245846958582447,0.010314121285744543,0.08935247152418757,1226.0869565217392
701762,Nick Kurtz,2026,428,991,233,23.511604439959637,0.1279319004158177,0.013719737240803566,12.388639377038183,9.770468950044767,4.847713645663907,122.23900307289328,128.1983383380648,11.034098692052277,9.513880288242476,43.93393407977812,4.372839208556926,1.7546687815635114,13.022009843140756,0.25656733930166675,38.0,31.0,7.0,29.808132796885527,38.64536221917277,32.927424765656134,0.008917486803518908,0.10984812530339885,1389.252336448598
650490,Yandy Díaz,2026,613,1165,338,29.012875536480685,0.09192204488617291,0.011235560461389127,11.249118855261889,9.729287113666143,3.703545786857465,122.14526724604053,125.604624513787,8.42980685529396,7.690748882629287,43.93393407977812,5.21329242868542,3.693460687089673,10.93572566261639,0.1676576087377912,122.0,32.0,90.0,31.06965117152644,42.56250093531901,36.395898269500044,0.009865107093384175,0.11085721902718594,1140.2936378466557
803011,Sam Antonacci,2026,495,970,212,21.855670103092784,0.12533978097603926,0.012177607759568389,10.819622501500023,9.6553244917365,3.257550324235675,121.97691760133233,124.62702857853122,7.414656557549346,6.896725032995121,43.93393407977812,4.813258908749414,3.6489608989858917,9.321160168762159,0.1348254343947835,23.0,33.0,-10.0,26.572033566920325,35.498222130657844,30.54297216663859,0.009202256251275793,0.08628975085460217,1175.7575757575758
663656,Kyle Tucker,2026,558,1127,273,24.22360248447205,0.11987678102059329,0.009935071686079775,10.741122999355595,9.643571340636651,3.165289274078632,121.95016572639551,124.44835233705945,7.204657038750256,6.726765102606909,43.93393407977812,3.6806165064598066,2.5830648477408626,10.838946538952808,0.12826215440504843,44.0,34.0,10.0,32.72636121862197,42.71560560802267,36.14933456962959,0.008863570886779682,0.08768683537489343,1211.8279569892475
805811,Bryce Eldridge,2026,416,935,232,24.81283422459893,0.12508208036451407,0.013436121672777007,12.123903200063001,9.632976467377471,4.771885710147003,121.9260502596587,127.59576043895277,10.861503323335214,9.402578565036286,43.93393407977812,3.83906364621389,1.3481369135283607,11.95213520899957,0.2505993541512836,54.0,35.0,19.0,29.019042644567264,37.42494886327761,31.68079343927556,0.008990274030706255,0.10819976269866712,1348.5576923076922
668930,Brice Turang,2026,613,1296,324,25.0,0.1223221233777794,0.0104317616384808,10.977075663109916,9.626404349390148,3.515410663307151,121.91109116681855,124.98541478934489,8.001584053282453,7.361428184159912,43.93393407977812,3.565074498191834,2.214403184472065,9.901316977521518,0.1536067019774815,58.0,36.0,22.0,39.63236797440052,50.847280276877825,43.274685753386514,0.00865348171487446,0.09976605262070758,1268.515497553018
699013,Esmerlyn Valdez,2026,281,660,138,20.909090909090907,0.1392637343835968,0.022767173269012567,14.830451482219688,9.616043334304152,6.9120401766271735,121.88750799517,133.75625650844194,15.732804997785623,12.060786190917417,43.93393407977812,6.611886187722786,1.3974780398072504,15.406192493472114,0.41232269758687173,15.0,37.0,-22.0,19.218395344936358,26.163990122442577,22.314962042853196,0.010523628450767,0.12600545752010542,1409.252669039146
624413,Pete Alonso,2026,626,1389,386,27.789776817854573,0.10864271334652705,0.011462783151288328,11.664253473480615,9.560184329475419,4.407293658964475,121.76036480620063,126.5495310579287,10.031638985394348,8.848662456321776,43.93393407977812,4.214433229484046,2.1103640854788495,11.879528420371622,0.22194290331356015,97.0,38.0,59.0,41.93608735175944,54.10579180909088,46.333146021187794,0.008761486290375408,0.12337976780045709,1331.3099041533546
695578,James Wood,2026,556,1270,279,21.968503937007874,0.12670112560318542,0.011826188483500357,11.097148416681419,9.44363696165723,3.9382567879945096,121.49508610931326,125.25871777503578,8.964043103545347,8.089946931304882,43.93393407977812,3.5468461501428767,1.8933346951186873,13.256347990681242,0.18551428248146845,25.0,39.0,-14.0,35.34961404328873,45.63297157608018,38.63635814242113,0.008097131915583818,0.10240607265305385,1370.5035971223022
681082,Bryson Stott,2026,540,1151,353,30.668983492615116,0.0919932167621627,0.009517444471199002,10.910152391932252,9.301740064558667,3.9227039080862083,121.17210821063271,124.83308772695129,8.928642495259144,8.063896621601438,43.93393407977812,3.8241110653580614,2.215698737984476,9.703829432984438,0.18432146287548637,154.0,40.0,114.0,32.47360551704343,42.29274266978246,35.915305475865686,0.008530961905073004,0.1040615704427953,1278.8888888888887
673548,Seiya Suzuki,2026,565,1282,286,22.308892355694226,0.14077372634639906,0.011591916986118169,10.875737838568863,9.248149355909131,3.9609582715642007,121.05012799244369,124.75475521682166,9.015714969598745,8.127868131176939,43.93393407977812,2.1275129576076903,0.49992447494795833,11.022890536565214,0.18725753547512927,27.0,41.0,-14.0,40.26128573507013,50.502605533055814,42.26469377015071,0.007988548984388206,0.10417258760833098,1361.4159292035397
678554,Curtis Mead,2026,331,734,185,25.204359673024523,0.12109073161587323,0.011085393640173951,10.715692804749585,8.957273579476567,4.204553057332588,120.38805257733432,124.39046952929671,9.570171998932954,8.527098374725458,43.93393407977812,2.4060614573028225,0.6476422320298045,11.383901936556544,0.20610501164318676,60.0,42.0,18.0,22.40178534893655,28.313275879556738,23.72912925288194,0.008053801812834042,0.0856147416814199,1330.5135951661632
665489,Vladimir Guerrero,2026,548,1077,325,30.176415970287835,0.08967205233597401,0.009223964250007495,10.178106871280882,8.925289995409504,3.557379768153897,120.31525330557099,123.16684604842992,8.097111817243986,7.435608821205958,43.93393407977812,4.05698200202903,2.8041651261576517,10.059113433458878,0.1567180695714015,147.0,43.0,104.0,29.143417009191555,38.439421284961426,32.84879390437807,0.00863138744268326,0.09900375966448335,1179.197080291971
696285,Jacob Young,2026,433,795,218,27.42138364779874,0.09563937069339407,0.011009955366075155,10.114195141096555,8.8520866235794,3.5900928427282706,120.1486318241048,123.02137368970995,8.17157151510526,7.493144865952336,43.93393407977812,4.134253459197187,2.8721449416800313,9.828894172980382,0.15915279258910678,92.0,44.0,48.0,20.849382811159906,28.148460304651255,23.832935724213876,0.009181229551561445,0.09188799209481661,1101.6166281755195
545361,Mike Trout,2026,555,1262,267,21.156893819334393,0.16102217181254053,0.010012833545841728,9.970833734414576,8.766773089941811,3.5292115907212347,119.9544458596003,122.69506235500987,8.032996963833607,7.385866617589303,43.93393407977812,1.7202078165917332,0.5161471721189681,10.925629291203583,0.1546282804451026,18.0,45.0,-27.0,42.99291987394832,52.2159410782818,44.58411210429567,0.007308257689646184,0.09189454931490303,1364.3243243243242
683734,Andrew Vaughn,2026,312,669,153,22.869955156950674,0.1272039065990839,0.011849140508317453,10.347408996330298,8.71687904263401,4.12258906941615,119.84087977827191,123.55220221694873,9.383610085839528,8.394335243141324,43.93393407977812,3.0413363824970396,1.4108064288007522,10.246484114020364,0.1997370469332028,34.0,46.0,-12.0,19.462197709659836,24.842850387751593,21.043692628558297,0.008042829115234313,0.08288202096214609,1286.5384615384614
518692,Freddie Freeman,2026,598,1302,382,29.339477726574504,0.10134822688594936,0.00860823512929415,9.916513784576656,8.701468234143839,3.562991493810153,119.80580254511955,122.57142227820891,8.109884917977615,7.44549650184544,43.93393407977812,2.3983206546885443,1.1832751042557268,10.109918078790459,0.157135145981471,127.0,47.0,80.0,38.71502267043265,48.598481409060724,41.1053489229389,0.00759098213412294,0.09841453096712799,1306.3545150501673
686555,Isaac Collins,2026,477,926,198,21.382289416846653,0.1359800213298665,0.010351118543432406,9.538956926180642,8.587669316099769,3.18052969469868,119.5467797181689,121.71204816044741,7.239346444420993,6.75497314750279,43.93393407977812,3.180253849294428,2.2289662392135545,8.42880699698895,0.12934011995739256,20.0,48.0,-28.0,26.92404422331357,34.507514979627175,29.45234603350264,0.00818949325735811,0.08309235922739301,1164.7798742138366
669003,Garrett Mitchell,2026,472,975,220,22.564102564102566,0.13142722261605097,0.011966925655416738,9.743151603834807,8.385600848828094,3.860860807142777,119.08684260690374,122.17682483463136,8.787878636436183,7.959746976862293,43.93393407977812,3.203880845199315,1.8463300901926019,8.240861075270963,0.17959098435208254,30.0,49.0,-19.0,28.913988975531215,36.57860157054793,31.434375240421343,0.007861141123094066,0.0972685820683341,1239.406779661017
680869,Zack Gelof,2026,369,699,174,24.892703862660944,0.10317940200997998,0.01780245193617318,10.70763285170154,8.384345960087483,5.05128034016177,119.08398629829652,124.37212390827081,11.497445985577627,9.806109102524283,43.93393407977812,4.022919284571209,1.6996323929571524,10.251953527136486,0.27257087433954375,57.0,50.0,7.0,17.953215949736517,24.538410153532965,20.42731130974781,0.009420878689265303,0.11750003606827361,1136.5853658536585
694671,Wyatt Langford,2026,400,796,218,27.386934673366838,0.11393971337779063,0.010817600806069558,9.38556696095155,8.06179544773536,3.9161322000124157,118.34981459455969,121.36291037335428,8.91368433544159,8.052872148881072,43.93393407977812,2.6186200988689485,1.2948485856527583,9.01793842379602,0.18381782102872718,90.0,51.0,39.0,24.838857516358356,31.095902156992725,26.584604248937655,0.007860608845018048,0.09253575043055823,1194.0
687637,Dylan Beavers,2026,298,623,150,24.077046548956663,0.13211058312719376,0.013072997012522613,8.852502860570892,7.391344668263333,4.371179535818661,116.82377147205084,120.14957923981025,9.949438008171967,8.792093567204054,43.93393407977812,1.6123789554511148,0.15122076314355581,7.511755722944939,0.2191142426607043,43.0,52.0,-9.0,19.816587469079064,24.21333055649594,20.61740235028645,0.007057372531969304,0.08698004636540024,1254.3624161073826
682829,Elly De La Cruz,2026,565,1209,313,25.88916459884202,0.12438496136975091,0.011438323827414899,8.589532263979848,7.3529743266870975,4.036112315666091,116.73643501475439,119.55102005748543,9.186776463808258,8.252537602819277,43.93393407977812,0.9830406968636635,-0.25351724042908685,9.196856592403895,0.1930460986739082,70.0,53.0,17.0,38.93249290873204,47.02096912397973,39.85818956494532,0.0066902201945803885,0.10930682763632969,1283.8938053097345
655316,Andruw Monasterio,2026,327,679,181,26.656848306332844,0.11716417962765731,0.011205602793346448,8.519268755992078,7.314623120664295,3.998552503722495,116.6491421127503,119.39109013211116,9.101284889401574,8.190398498501779,43.93393407977812,0.9945211454174939,-0.21012448991028965,8.189318999870293,0.1901498865742879,85.0,54.0,31.0,21.206716512605972,25.849717984621655,21.748730536858506,0.0068379992224089576,0.08363044700762197,1245.8715596330276
683083,Nasim Nuñez,2026,464,905,233,25.74585635359116,0.12045726527385096,0.009702178984553946,7.9489300976181845,7.140191828117546,3.333405801670511,116.25211121579032,118.09291670348482,7.587314615662449,7.0350139361237485,43.93393407977812,1.4935521695834086,0.6848139000827702,7.361240240050993,0.14028651599885852,68.0,55.0,13.0,28.066542808807274,34.213715417632,29.221556486618443,0.0067924559213532925,0.08569009563455125,1170.2586206896551
670764,Taylor Walls,2026,409,814,200,24.57002457002457,0.12452799863574154,0.01204857134587871,8.146973155994921,7.032294410465575,3.956750236305435,116.0065210588605,118.54369140082268,9.00613687160478,8.120848112335125,43.93393407977812,1.1953069670489127,0.08062822151956617,8.486950148787871,0.18693420745879002,48.0,56.0,-8.0,24.90559972714831,30.45911976181818,25.720400643019985,0.006822506185098122,0.0945362763692309,1194.1320293398533
660271,Shohei Ohtani,2026,580,1220,367,30.08196721311475,0.09303972745800558,0.011583527405138998,8.49629264658026,7.021349216322149,4.556613925771858,115.9816082110296,119.33879317784775,10.371513549179683,9.079292782292177,43.93393407977812,1.9801144919506564,0.505171061692546,9.925898307848351,0.2336630535165686,139.0,57.0,82.0,34.14557997708805,42.3586628687823,36.05969065264035,0.006732035157126435,0.1261069612937365,1262.0689655172414
805367,Chase Meidroth,2026,580,1192,337,28.27181208053691,0.1108488640855606,0.009755712725594737,7.816953069915255,6.961402715394822,3.4920877503794423,115.84516128866095,117.79251786493947,7.948497723964989,7.320027830177123,43.93393407977812,0.7025660638487671,-0.1529842906716654,6.411328956943758,0.1518838054793673,108.0,58.0,50.0,37.356067196833926,44.912455164418674,38.035214391887735,0.006339251650658344,0.09777408575801226,1233.103448275862
800050,Chase Delauter,2026,498,1005,217,21.592039800995025,0.14073842606014023,0.011721652652008353,7.738762622283412,6.9213151382965865,3.42785221027754,115.7539161544887,117.61454507632041,7.802288326952513,7.205352026448299,43.93393407977812,1.1208219614060135,0.30337447741918844,8.117964452888986,0.1471622478299823,22.0,59.0,-37.0,30.540238455050428,36.96341143154566,31.47052068301742,0.006391216892035057,0.08974642357510698,1210.8433734939758
650859,Luis Rengifo,2026,353,726,225,30.991735537190085,0.09959547908786602,0.009890592531358386,8.12272369135913,6.89277136623236,4.217437360246303,115.68894639327317,118.48849610556013,9.599498539302225,8.547823339579,43.93393407977812,0.7089553181941971,-0.520997006932574,6.4616909283092125,0.20710809847556774,159.0,60.0,99.0,22.408982794769855,27.18785189985281,22.82608484030744,0.006582464332070186,0.0920881578997,1233.9943342776205
669707,Jared Triolo,2026,334,616,156,25.324675324675322,0.12353949577897898,0.01353070514347335,8.023149590145028,6.828080425269325,4.186055433866513,115.5417004379131,118.26185102289284,9.528068727615421,8.497275414751778,43.93393407977812,1.7193107957563527,0.524241630880649,7.115587535980443,0.20466585556151493,62.0,61.0,1.0,19.27216134152072,23.738381280034787,20.229244351158425,0.0072503570430423134,0.09388794545798468,1106.5868263473055
605170,Víctor Caratini,2026,344,658,169,25.6838905775076,0.11306635822534424,0.010240294735220604,7.537073896436506,6.651353798174385,3.6743578040765703,115.13944502692706,117.15547231156262,8.363370777141037,7.64019941913009,43.93393407977812,1.476064574889674,0.5903444766275525,6.2657202638023435,0.16546090456366486,67.0,62.0,5.0,19.108214540083175,23.42947024070677,19.95449156301992,0.0065672579036832775,0.0821250582165145,1147.6744186046512
807712,Luke Keaschall,2026,543,1024,240,23.4375,0.12536094884299231,0.010390061110822996,7.252818883215658,6.637045901130914,3.0685987410392204,115.10687818003944,116.50846671287282,6.984575375078083,6.546588629336123,43.93393407977812,0.6540036273505562,0.03823064526581188,7.382728960662899,0.12148316811159111,37.0,63.0,-26.0,30.086627722318156,36.65042881162832,30.67850100507041,0.0064099620012794635,0.08678380814501545,1131.4917127071824
807799,Masataka Yoshida,2026,295,550,155,28.18181818181818,0.08480348786454518,0.017190312417028702,8.54184949256201,6.560400940717141,5.552534234039596,114.93242314427006,119.44248716049685,12.638372479816946,10.48562143330371,43.93393407977812,3.328716469125274,1.347267917280405,9.669414359827242,0.3116551829700779,105.0,64.0,41.0,13.144540619004504,17.344283286180826,14.781159549657763,0.007635895758502402,0.11640742050148545,1118.6440677966102
